_id,app,appVersion,reviewText,author,date,ratingStars,ArDoc classification,classification,class1,class2,class3,copied to 30each,class4,class5
5789393f819cb7066ab3fcf5,A Comic Viewer,1.4.1.4,Problem rendering Interface is OK. Too many of my cbr pages end up with garbage at the bottom of page. Prefer moon reader,Paul Siu,15/02/13,2,OTHER,,UI,ERROR,,,,
5789393c819cb7066ab3fcf4,A Comic Viewer,1.4.1.4,"Solution to low memory error This app is not to blame for that error, I received the error on a few files, after some research, it's linked to the technology being used to read the comics. CBR files are the issue. Phones and tablets have trouble with the way they are read. Easiest solution out there: Download a program like (ComicRack) for windows or mac, find your CBR file in the program by using their explorer, right click the file, choose Export Books, then select convert file to CBZ. CBZ files are working fine. no error. There is another solution where you extract the image files from the CBR file by converting it to a regular ZIP file (warning, it's not as simple as changing the extesion to .zip, that will break the file, use ""Calibre"" or another program), the ComicRack way requires less time, and you can select multiple files to convert at once. Hope this helps, I'm enjoying being able to read on my tablet.",Jose Gonzalez,16/02/13,5,OTHER,,MEMORY,ERROR,DEVICE,,,
5789393c819cb7066ab3fcf3,A Comic Viewer,1.4.1.4,It's alright. Reads well but there's far too many out of memory problems that ruin the experience.,A Google User,01/03/13,3,PROBLEM_DISCOVERY,,MEMORY,ERROR,,,,
5789392c819cb7066ab3fcf2,A Comic Viewer,1.4.1.4,"Great App , i love it it is easy , fast , and have clear history ^_^",Mustafa ihssan,03/03/13,5,OTHER,,APP USABILITY,PERFORMANCE,,,,
5789392c819cb7066ab3fcf1,A Comic Viewer,1.4.1.4,Mm No,kay kay,04/03/13,1,OTHER,,OTHER,,,,,
5789392c819cb7066ab3fcf0,A Comic Viewer,1.4.1.4,"Brilliant app One of the best apps I free downloaded so far. And because it's on my nexus 7, I am able to download and compress any Web comic and then view them with this. Thank you so much for this great app. My most favourite thing is it manages to open the next comic. I had opened a cbz file labeled as 01 and the next one was 02. It opened the next one in no time. I didn't have to do anything to switch. That was quite a surprise for me.",A Google User,07/03/13,5,OTHER,,DEVICE,,,,,
57893929819cb7066ab3fcef,A Comic Viewer,1.4.1.4,"Awesome app Just one hiccup, make the recent viewed comics list a bit bigger. It only displays the last two read. Waste of space especially on the screen of a tablet.",Antonio Panlilio,09/03/13,4,OTHER,,APP USABILITY,DEVICE,,,,
57893926819cb7066ab3fcec,A Comic Viewer,1.4.1.4,"text and images not sharp enough pretty user friendly bit it's pretty hard to read, I prefer Perfect Viewer, a bit harder to use but images look way better",lawra Weltreich,10/03/13,3,OTHER,,APP USABILITY,ERROR,,,,
57893926819cb7066ab3fced,A Comic Viewer,1.4.1.4,"Used to be great This used to be a great app, but since the last update (ages ago) it sucks. Crashes for most comics I try to read. The latest update also added annoying ads. This app is really not worth it.",Kosie du Buisson,10/03/13,1,OTHER,,ERROR,LICENSING,,,,
57893929819cb7066ab3fcee,A Comic Viewer,1.4.1.4,"Needs work Opened comics but wouldn't display long ways on my tablet, forcing me to scroll up and down to see the entire image.",D Zion,10/03/13,2,INFORMATION_GIVING,,UI,DEVICE,,,,
57893922819cb7066ab3fcea,A Comic Viewer,1.4.1.4,Lack of memory Was running fine on my Galaxy note till till today saying a message like lack of memory and brought me back to the welcome screen,A Google User,11/03/13,1,INFORMATION_GIVING,,MEMORY,DEVICE,ERROR,,,
57893926819cb7066ab3fceb,A Comic Viewer,1.4.1.4,Just what I need,Band ini,11/03/13,5,OTHER,,OTHER,,,,,
57893922819cb7066ab3fce9,A Comic Viewer,1.4.1.4,Great app This is a great app. I use it to read several comics and find it excellent. In particular the page transitions are clean and don't get in the way - unlike some comic viewers I've seen. Love that it's open-source too.,Ryan Cartwright,12/03/13,4,OTHER,,APP USABILITY,LICENSING,,,,
57893922819cb7066ab3fce8,A Comic Viewer,1.4.1.4,"PERFECT Perfection !!! good visuals, UI , functionality .!",nirav patel,13/03/13,5,OTHER,,UI,,,,,
5789391f819cb7066ab3fce7,A Comic Viewer,1.4.1.4,Does not work I had the same issue with the low memory error so i uninstalled it affer only 10 hours.......if this issue gets fixed i would get it again and i qould probabl pay for the premium.,Kenneth Donnelly,14/03/13,1,PROBLEM_DISCOVERY,PRICING,MEMORY,LICENSING,ERROR,,,
5789391f819cb7066ab3fce6,A Comic Viewer,1.4.1.4,"CBR files crash on Note 2, Nexus 7, Nook Color Works with cbz files, but no matter the device, the program chokes on CBR files - giving an out of memory error.",Ruben Garza,16/03/13,1,OTHER,,DEVICE,MEMORY,ERROR,,,
57893918819cb7066ab3fce3,A Comic Viewer,1.4.1.4,Imo I just don't like the user interface,Matthew Quick,17/03/13,1,OTHER,,UI,,,,,
5789391f819cb7066ab3fce4,A Comic Viewer,1.4.1.4,Nice Very nice. I am using it every day,Lazar Baskot,17/03/13,5,OTHER,,OTHER,,,,,
5789391f819cb7066ab3fce5,A Comic Viewer,1.4.1.4,Great It works perfectly in my Micromax funbook pro p500. It deserves 5 star.,Giri dharan,17/03/13,5,OTHER,,DEVICE,,,,,
57893918819cb7066ab3fce1,A Comic Viewer,1.4.1.4,glitch? bottom of comics are scrambled in this app but work fine on my pc. tried on both of my phones and the same thing happens. hmm,A Google User,19/03/13,2,OTHER,,DEVICE,ERROR,DEVICE,,,
57893918819cb7066ab3fce2,A Comic Viewer,1.4.1.4,"Issues lately I've had a ton of files not work on ACV lately, even after clearing memory. I thought they were corrupt files till I tried perfect viewer. Needs fixing and I'll fix my review.",Jonathan Slocum,19/03/13,1,INFORMATION_GIVING,,MEMORY,ERROR,,,,
57893918819cb7066ab3fce0,A Comic Viewer,1.4.1.4,"Out of memory Doesn't work on my Nexus 7, so 1 star.",Kenneth Judy,21/03/13,1,PROBLEM_DISCOVERY,,MEMORY,DEVICE,ERROR,,,
57893915819cb7066ab3fcdf,A Comic Viewer,1.4.1.4,Use it every day. Best reader I've found for Android. Lightweight and easy. It rarely has trouble reading .cbr files and loads fast including page changes.,Jonas Buckner,23/03/13,5,OTHER,,PERFORMANCE,ANDROID VERSION,,,,
57893915819cb7066ab3fcde,A Comic Viewer,1.4.1.4,"Works as advertised I've been using ACV for months and I can't get enough of it. It is basic, super lightweight, and has support for both Western comics and manga. Everything just works as expected. Put your comics on your SD card, whether as loose images in a folder or a cbz, and you're pretty much golden.",Mike Rogers,24/03/13,5,OTHER,,PERFORMANCE,HARDWARE,,,,
57893915819cb7066ab3fcdd,A Comic Viewer,1.4.1.4,"Simple n easy One of the best comic viewer, friendly n not too complicated.",Kenny Yim,25/03/13,4,OTHER,,APP USABILITY,,,,,
57893912819cb7066ab3fcdc,A Comic Viewer,1.4.1.4,"Constant crashes This reader is almost completely useless in my Asus TF101 tablet, since it is contantly crashing with the ""not enough memory"" error. The only way I can prevent this error from happening is by reducing the image resolution in the settings, but then the image quality is so low that the image displays pixelated.",Odracir Num Ira,27/03/13,1,FEATURE_REQUEST,,DEVICE,MEMORY,ERROR,,UI,
57893912819cb7066ab3fcdb,A Comic Viewer,1.4.1.4,Doesn't work Could not find comics on Droid razr m sd card,Joey Houser,31/03/13,1,INFORMATION_GIVING,,DEVICE,HARDWARE,ERROR,,,
57893912819cb7066ab3fcda,A Comic Viewer,1.4.1.4,SD card won't show My SD card contents won't show. Please fix.,Janice Carter,01/04/13,1,PROBLEM_DISCOVERY,,HARDWARE,ERROR,,,,
5789390e819cb7066ab3fcd8,A Comic Viewer,1.4.1.4,"Garbage If it could do anything but crash I'd have given it at least 3 stars, but no, all it does is crash. Perfect Viewer is FAR more stable and better all around.",A Google User,02/04/13,1,OTHER,,ERROR,,,,,
5789390e819cb7066ab3fcd9,A Comic Viewer,1.4.1.4,"Love this app... I really love this app, I only wish the interface was better. It would be perfect if it gave you the front covers of the Comics, much like some of the other .cbr readers.",Stewart Moore,02/04/13,4,OTHER,,APP USABILITY,,,,,
5789390a819cb7066ab3fcd6,A Comic Viewer,1.4.1.4,"Poor Worked fine on Nexus 7 for a few days, then started crashing at every start up due to a memory error whereas other readers still work fine.",Alex B,07/04/13,1,OTHER,,DEVICE,MEMORY,ERROR,,,
5789390e819cb7066ab3fcd7,A Comic Viewer,1.4.1.4,Great comic app Downloaded this app on a whim and I recomend it to anyone that wants to read comics. Fast start up. Limited adds that I can stand. Great app all around.,Scott Frankhouser Jr,07/04/13,5,OTHER,,PERFORMANCE,LICENSING,,,,
5789390a819cb7066ab3fcd5,A Comic Viewer,1.4.1.4,Do not download for CBR Downloaded onto my Galaxy S3 w/ jelly bean to read CBR files. Constantly gives error message stating no memory left to display file. I now use Comic Rack free. No issues.,Rey Honrada,08/04/13,1,OTHER,,DEVICE,MEMORY,ERROR,,,
5789390a819cb7066ab3fcd4,A Comic Viewer,1.4.1.4,Bad Crashes all the time.,The_Salty_Captain,09/04/13,1,PROBLEM_DISCOVERY,,ERROR,,,,,
5789390a819cb7066ab3fcd3,A Comic Viewer,1.4.1.4,"not bad not bad on samsung nexus s, but frequent out of memory.....",Teo Nik,10/04/13,3,OTHER,,DEVICE,MEMORY,,,,
57893907819cb7066ab3fcd2,A Comic Viewer,1.4.1.4,"Nice app Could improve memory issues though. Uninstalling, Comic Rack is better.",A Google User,14/04/13,2,OTHER,,MEMORY,ERROR,,,,
57893907819cb7066ab3fcd1,A Comic Viewer,1.4.1.4,Great Work perfectly,Jubi Furin,17/04/13,5,OTHER,,OTHER,,,,,
57893907819cb7066ab3fcd0,A Comic Viewer,1.4.1.4,"Not bad but frustrating Used this app for a while but keep getting """"unable to load"""" error messages. I'm switching to perfect viewer",Vishal Bhatia,18/04/13,3,OTHER,,ERROR,,,,,
578938fd819cb7066ab3fccf,A Comic Viewer,1.4.1.4,"Same problem as others, low memory bulls#!+. This app dosent even work what a joke this is. I like to uninstall crap like this and leave thrutfull feedback. Dont waste your time people!",Fufner Keywheel,26/04/13,1,INFORMATION_GIVING,,MEMORY,ERROR,,,,
578938fd819cb7066ab3fcce,A Comic Viewer,1.4.1.4,Not for me Memory crash.,Eric Leduc,27/04/13,1,OTHER,,MEMORY,ERROR,,,,
578938fd819cb7066ab3fccd,A Comic Viewer,1.4.1.4,"Overall fairly good Recent changes have improved quality greatly. Took me a bit to figure out how to get the menu up and modify the settings. Now that I have it set to my preferences it serves my needs perfectly. Many CBR files have issues in this app, yet work in all other apps.",A Google User,28/04/13,3,PROBLEM_DISCOVERY,,APP USABILITY,UI,,,,
578938fb819cb7066ab3fccc,A Comic Viewer,1.4.1.4,Great app So easy to read CBR files here,Thandeka Mathope,01/05/13,5,OTHER,,APP USABILITY,,,,,
578938fb819cb7066ab3fccb,A Comic Viewer,1.4.1.4,Annoying Great set-up if it worked but you can't get anywhere without oops error : Out of memory message. This sucks!,Daryl Ledoux,04/05/13,1,OTHER,,MEMORY,ERROR,,,,
578938fb819cb7066ab3fcca,A Comic Viewer,1.4.1.4,Sucks Freezes at every other slide.,Adam Clemena,05/05/13,1,PROBLEM_DISCOVERY,,UI,ERROR,,,,
578938f8819cb7066ab3fcc6,A Comic Viewer,1.4.1.4,"Annoying issue I purchased the pro version through the app, and ever since I've been receiving a recurring notification stating that the purchase has failed. Please edit or change the protocol for handling and verifying purchases.",The Bus From Speed,06/05/13,3,INFORMATION_GIVING,,LICENSING,ERROR,,,,
578938f8819cb7066ab3fcc7,A Comic Viewer,1.4.1.4,Crap. Never opens any CBR file without a pop up that goes 'lack of memory' or anything else at least once.,Ali Akbar Safdari,06/05/13,1,PROBLEM_DISCOVERY,,MEMORY,UI,ERROR,,,
578938f8819cb7066ab3fcc8,A Comic Viewer,1.4.1.4,"Ok, but has problems It's fine for viewing comics, although controls aren't the most intuitive and gestures easy to get straight. If it didn't crash quite often with CBR files, I wouldn't mind the rest, but it gets annoying - today, I had 3 comics on my phone, it crashed on the 3rd page of 2 of them.",Andrei Poenaru,06/05/13,3,PROBLEM_DISCOVERY,,APP USABILITY,UI,ERROR,,,
578938fb819cb7066ab3fcc9,A Comic Viewer,1.4.1.4,Works great when it works. It crashes every now and then but besides that it works perfectly. It has everything you could ever ask for from a comic reader.,Corey Smith,06/05/13,4,OTHER,,ERROR,,,,,
578938f3819cb7066ab3fcc3,A Comic Viewer,1.4.1.4,"A lot simpler and cleaner This comic book series a lot simpler and easier to read your comics with. The interface is more out of the way, and it's not ridiculously complicated to use like some other comic viewer programs.",Brandon Wofford,09/05/13,5,OTHER,,APP USABILITY,UI,,,,
578938f3819cb7066ab3fcc4,A Comic Viewer,1.4.1.4,Galaxy Tab 10.1 Hangs when opening a file,Edgar Policarpio,09/05/13,1,OTHER,,DEVICE,ERROR,,,,
578938f3819cb7066ab3fcc5,A Comic Viewer,1.4.1.4,Bad Won't let me open some pages from the comics and just shuts down.,Josh Valencia,09/05/13,1,OTHER,,ERROR,,,,,
578938f3819cb7066ab3fcc2,A Comic Viewer,1.4.1.4,Good app It's a good and simple app but not the best I've used. When it isn't able to read a comic you're sol.,Naveen Kalirai,10/05/13,4,PROBLEM_DISCOVERY,,APP USABILITY,,,,,
578938ef819cb7066ab3fcc0,A Comic Viewer,1.4.1.4,"5 star Does what it says, does it well and free.",Dannie Manley,13/05/13,5,OTHER,,LICENSING,,,,,
578938ef819cb7066ab3fcc1,A Comic Viewer,1.4.1.4,"Nowt No comics, just a file folder, I'm confused.",Jeff Green,13/05/13,1,OTHER,,OTHER,,,,,
578938ef819cb7066ab3fcbf,A Comic Viewer,1.4.1.4,Really good Really smooth!,Royan Ponder,22/05/13,5,OTHER,,OTHER,,,,,
578938ef819cb7066ab3fcbe,A Comic Viewer,1.4.1.4,"Memory bugs This is an awesome, user friendly app... When it works. Memory bugs cripple certain files I've used on other apps and devices successfully. Fix it and I'll give more stars.",Keith Lyons,30/05/13,2,INFORMATION_GIVING,,MEMORY,ERROR,,,,
578938ec819cb7066ab3fcbd,A Comic Viewer,1.4.1.4,FC on my very first comic Tried opening CBR file (the reason i downloaded this apps in the first place) only to see if Force close after about 15 seconds -- Still on the first page. Some memory error thingy and asking me to try again shortly. Tried again 1 minute later and still the same. Saw the apps description say BETA for CBR? Hmmm... Not really impressed with this apps. Installed Moon+ to try out. No crash. So... Bye.,Adrian TAI,05/06/13,2,OTHER,,MEMORY,ERROR,,,,
578938ec819cb7066ab3fcbc,A Comic Viewer,1.4.1.4,"Out of memory? I keep getting error messages when I turn a page. ""this is generally caused by an out of memory error."" out of memory on devices with 1 and 2gb ram? Couldn't be, I can read them all backwards without an error. This app would be great except for a single debilitating fault.",David Parks,08/06/13,3,INFORMATION_GIVING,,MEMORY,HARDWARE,ERROR,,,
578938e8819cb7066ab3fcba,A Comic Viewer,1.4.1.4,TERRIBLE app U can't even read comics on here! If u could put zero stars I would,Aj Aj,09/06/13,1,OTHER,,ERROR,,,,,
578938e8819cb7066ab3fcbb,A Comic Viewer,1.4.1.4,CBR/CBZ buggy Cant open CBR or CBZ files on my S4. Thats the reason i downloaded this app so ive now deleted it...,Tony Fernandez,09/06/13,2,OTHER,,DEVICE,ERROR,,,,
578938e8819cb7066ab3fcb9,A Comic Viewer,1.4.1.4,Sucktastic No memory error every time,James Holder,11/06/13,1,OTHER,,MEMORY,ERROR,,,,
578938e8819cb7066ab3fcb8,A Comic Viewer,1.4.1.4,Awesome ! Perfect for those who wanna read comics in their android mobiles,Lo L,14/06/13,5,OTHER,,DEVICE,,,,,
578938e6819cb7066ab3fcb7,A Comic Viewer,1.4.1.4,Poor Cant view files beyond 2nd page.,Steve Santillan,15/06/13,1,INFORMATION_GIVING,,ERROR,,,,,
578938e6819cb7066ab3fcb6,A Comic Viewer,1.4.1.4,It doesnt work It doesnt work I cant open my cbr files,Anthony Dreammer,16/06/13,2,INFORMATION_GIVING,,ERROR,,,,,
578938e6819cb7066ab3fcb5,A Comic Viewer,1.4.1.4,Great App!,Alex Austin,18/06/13,5,OTHER,,OTHER,,,,,
578938e3819cb7066ab3fcb3,A Comic Viewer,1.4.1.4,Nice app,A Google User,19/06/13,4,OTHER,,OTHER,,,,,
578938e6819cb7066ab3fcb4,A Comic Viewer,1.4.1.4,Awesome Great app lil bug problem bout loading a certain file but f ing awesome,Thomas Garcia,19/06/13,5,OTHER,,ERROR,,,,,
578938e3819cb7066ab3fcb1,A Comic Viewer,1.4.1.4,Fantastic Not much to be said. Best comic reader for Android,Andre Yoskowitz,20/06/13,5,OTHER,,DEVICE,,,,,
578938e3819cb7066ab3fcb2,A Comic Viewer,1.4.1.4,Great,steve T,20/06/13,5,OTHER,,OTHER,,,,,
578938e3819cb7066ab3fcb0,A Comic Viewer,1.4.1.4,"Are you kidding? This app does not work!! Installed, launch, then nothing. Doesn't download comics or anything. This is useless.",James Smorto,24/06/13,1,OTHER,,ERROR,,,,,
578938e1819cb7066ab3fcae,A Comic Viewer,1.4.1.4,Functions as intended!,Stephen Hernandez,25/06/13,5,OTHER,,OTHER,,,,,
578938e1819cb7066ab3fcaf,A Comic Viewer,1.4.1.4,Could be worst It should be able 2 read every zip type file without having 2 unzip it.,Ray Jackson,25/06/13,3,OTHER,,OTHER,,,,,
578938e1819cb7066ab3fcad,A Comic Viewer,1.4.1.4,Nice :-),Harrshit Varma,26/06/13,5,OTHER,,OTHER,,,,,
